Date,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,TA125,return,,,,,,,,,,,,,,,,,
01-06-14,-0.000961497,-0.028341105,-0.028665579,-0.043258055,-0.046356255,0.020497853,0.01014463,-0.023756195,-0.032460871,0.730860287,-0.006331252,0.006311252,0.993688748,,,,,,0.999038965,0.972056736,0.971741381,0.957664228,0.954701784,1.020709377,1.010196261,0.976523762,0.968060328,2.07686654,0.993688748
01-07-14,-0.031995529,-0.014544511,-0.007493443,-0.031513405,-0.027555926,-0.032299711,-0.077629698,-0.033835728,-0.005117951,-0.377363328,-0.018528655,0.006393389,0.981641945,,,,,,0.968510913,0.98556075,0.992534563,0.968977968,0.972820275,0.968216354,0.925307006,0.966730298,0.994895124,0.685666907,0.981641945
01-08-14,0.034645103,0.024049448,0.020383268,0.025303249,0.018681473,0.024723838,0.00568108,0.012203738,0.003234356,-0.920259877,-0.014097415,0.006541597,0.986001488,,,,,,1.035252236,1.024340968,1.020592425,1.025626094,1.018857064,1.025032007,1.005697248,1.012278507,1.003239592,0.398415489,0.986001488
01-09-14,0.003713718,-0.016518917,-0.016373034,-0.020426756,-0.023357414,-0.01112355,-0.025536941,-0.064648593,-0.104122234,0.156745932,-0.009157279,0.00428402,0.990884521,,,,,,1.003720622,0.983616772,0.983760275,0.979780457,0.976913259,0.988938088,0.974786368,0.937396813,0.901115144,1.169698393,0.990884521
01-10-14,-0.040554355,-0.027181374,-0.018102637,-0.022568689,-0.025782579,-0.038357214,-0.021120182,-0.019897211,0.028813487,0.158516607,-0.002483463,0.002480381,0.997519619,,,,,,0.960256968,0.973184715,0.982060232,0.977684079,0.974546954,0.962369108,0.979101287,0.980299432,1.029232611,1.171771384,0.997519619
01-11-14,0.015228187,-0.012916936,0.000789138,0.021117344,0.017259767,0.027772632,-0.051917408,-0.041951731,0.011533539,0.251146608,0.0385311,0.001909436,1.03928305,,,,,,1.015344727,0.987166129,1.000789449,1.021341893,1.017409578,1.028161887,0.949407277,0.958916065,1.011600306,1.285498534,1.03928305
01-12-14,-0.048585466,-0.055351768,-0.078116028,-0.039709301,-0.087778057,-0.053010034,-0.052290726,-0.082783546,-0.062307651,0.177039676,-0.001950451,0.00194855,0.99805145,,,,,,0.952575923,0.946152263,0.924857111,0.96106878,0.915964146,0.948370496,0.949052912,0.920550382,0.939593776,1.193678452,0.99805145
01-01-15,-0.00662572,0.004344794,0.018883326,-0.005710693,-0.004219603,-0.004744072,0.019503587,0.007887764,0.017019625,-1.085981631,0.001919572,0.002398172,1.001921416,,,,,,0.993396182,1.004354246,1.019062743,0.994305582,0.995789287,0.995267163,1.019695024,1.007918955,1.017165284,0.337570254,1.001921416
01-02-15,0.045955246,0.04467805,0.055577122,0.052583413,0.045149208,0.063493415,0.059413206,0.062507072,0.05326102,0.553421127,-0.016850825,0.002312783,0.983290356,,,,,,1.047027551,1.045691145,1.057150543,1.053990475,1.046183947,1.065552469,1.06121365,1.064501987,1.054704908,1.739192851,0.983290356
01-03-15,0.019677591,0.055858477,0.047095977,0.061260836,0.027792261,0.0311622,0.069726761,0.038738965,-0.022539598,-0.40587896,-0.001936211,0.001934338,0.998065662,,,,,,1.019872471,1.05744802,1.04822261,1.063176193,1.028182069,1.031652825,1.07221517,1.039499103,0.977712521,0.666390822,0.998065662
01-04-15,0.012881135,-0.002458312,-0.006999322,0.001765263,0.005006179,0.008831029,0.015779049,-0.000497315,0.018537843,0.124995926,-0.00102576,0.001025234,0.998974766,,,,,,1.012964454,0.997544707,0.993025117,1.001766822,1.005018731,1.008870137,1.015904196,0.999502809,1.018710735,1.133143836,0.998974766
01-05-15,-0.002035966,0.004467111,-0.006802028,-0.01218439,0.004322319,-0.038528448,0.001039197,0.04621492,0.036229338,0.162876895,-0.00085985,0.000859481,0.999140519,,,,,,0.997966105,1.004477104,0.993221053,0.987889539,1.004331674,0.962204331,1.001039738,1.047299472,1.036893619,1.176891799,0.999140519
01-06-15,-0.016142522,-0.020050679,0.000253379,-0.022404719,-0.019711258,-0.017726494,-0.018486053,-0.042203995,-0.050274011,-0.761426844,-0.00080871,0.000808383,0.999191617,,,,,,0.983987071,0.980149,1.000253411,0.977844403,0.980481739,0.982429696,0.981683766,0.958674196,0.950968813,0.466999616,0.999191617
01-07-15,0.012891651,0.002898172,0.01716842,0.035369057,0.016066461,0.032281802,0.073483409,0.019798136,0.020155015,0.325990217,0.116236657,0.001068659,1.123261668,,,,,,1.012975106,1.002902376,1.017316645,1.036001982,1.016196221,1.032808512,1.07625068,1.019995419,1.020359498,1.385401815,1.123261668
01-08-15,-0.024886671,-0.025733725,-0.019752446,-0.019963726,-0.007375103,-0.0075483,0.042822386,-0.010230949,-0.006000363,0.576612324,-0.00108583,0.001085241,0.998914759,,,,,,0.975420449,0.974594565,0.980441356,0.980234229,0.992652026,0.992480117,1.043752493,0.98982121,0.994017604,1.779998148,0.998914759
01-09-15,-0.037193436,-0.024487152,-0.037534357,-0.035272744,-0.04819539,-0.028037588,-0.026291038,-0.0134004,-0.054699648,-0.556570826,-0.008405765,0.000912943,0.991629465,,,,,,0.963489744,0.975810226,0.963161326,0.965342089,0.952947572,0.972351818,0.974051562,0.986688985,0.94676947,0.573171202,0.991629465
01-10-15,0.015805194,0.006781508,0.006811812,-0.002271009,0.009334966,0.006224099,0.024300721,0.041860302,0.008853477,0.604447619,-0.058459097,0.000891862,0.94321682,,,,,,1.015930757,1.006804555,1.006835065,0.997731568,1.009378673,1.006243509,1.02459839,1.042748799,1.008892785,1.830240938,0.94321682
01-11-15,-0.000652822,-0.00678312,0.01618652,0.003104859,-0.036354643,0.028787553,-0.000382992,0.024676959,0.066138556,-0.160285158,-0.00086198,0.000861609,0.999138391,,,,,,0.999347391,0.993239834,1.016318232,1.003109685,0.964298251,1.029205919,0.999617081,1.024983955,1.068374737,0.851900828,0.999138391
01-12-15,-0.021591738,-0.032584661,-0.018411903,-0.035142567,-0.032327429,-0.015777638,-0.023890718,-0.060217324,-0.065098268,-0.144078503,-0.006907579,0.001170125,0.993116223,,,,,,0.978639695,0.967940499,0.98175656,0.965467763,0.968189517,0.984346177,0.976392406,0.941559888,0.936975384,0.865819776,0.993116223
01-01-16,-0.019961798,-0.040865932,-0.034866306,-0.01732347,-0.031396671,-0.023826116,0.002418892,-0.014341369,-0.04258563,0.053043693,-0.018695789,0.001490938,0.981477893,,,,,,0.98023612,0.959957821,0.965734521,0.982825718,0.969091087,0.976455485,1.00242182,0.985760978,0.958308402,1.054475717,0.981477893
01-02-16,0.003458222,0.006578164,0.013717423,0.025899543,-8.59E-05,0.017248421,0.002979248,-0.007933477,-0.001348602,-0.065139956,-0.033648522,0.001240031,0.966911293,,,,,,1.003464209,1.006599847,1.013811939,1.026237851,0.99991411,1.017398034,1.002983691,0.99209791,0.998652307,0.936936324,0.966911293
01-03-16,0.017777221,0.008146819,0.021917409,0.020809064,0.015123626,0.028420359,0.010741214,0.009464994,0.066602946,0.043714942,5.59E-06,0.000846422,1.000005593,,,,,,1.017936176,1.008180094,1.02215936,1.021027082,1.015238566,1.028828071,1.010799108,1.009509928,1.068870995,1.044684516,1.000005593
01-04-16,0.004353013,0.015464642,0.018859753,0.027864143,0.010381134,0.013856105,0.010076075,0.016838842,0.011364281,-0.218032464,-0.030462553,0.001071106,0.969996755,,,,,,1.004362502,1.015584839,1.019038721,1.028255979,1.010435204,1.013952546,1.010127009,1.016981414,1.011429099,0.804099337,0.969996755
01-05-16,0.008396254,0.01583064,0.006955096,-0.000343569,0.048484613,0.012605826,-0.004635943,0.000348943,-0.04789179,-0.518869822,0.021096842,0.001186516,1.021320954,,,,,,1.008431601,1.015956608,1.006979339,0.99965649,1.04967922,1.012685614,0.995374787,1.000349004,0.953236931,0.595192842,1.021320954
01-06-16,-0.012566352,-0.014873093,-0.023466593,-0.007162199,-0.009393517,-0.01359503,-0.027029451,-0.02612413,-0.051645786,0.131405117,-0.03207504,0.001129941,0.968433908,,,,,,0.987512275,0.985236965,0.976806606,0.992863388,0.990650464,0.986496965,0.973332576,0.974214153,0.949665192,1.140429695,0.968433908
01-07-16,0.025681322,0.039597238,0.0519655,0.06890076,0.052157172,0.088093585,0.05904595,0.070541538,0.074234858,-0.047545875,-0.005146507,0.000963426,0.994866713,,,,,,1.026013929,1.040391659,1.053339402,1.071329885,1.053541316,1.09209032,1.060823984,1.073089142,1.077059731,0.953566728,0.994866713
01-08-16,0.019386435,0.02149116,0.021488895,0.0330878,0.06698768,0.046401313,-0.002694766,0.074502522,0.027730945,0.535129752,-0.00101711,0.001016593,0.998983407,,,,,,1.019575572,1.021723758,1.021721444,1.033641289,1.069282304,1.047494699,0.997308861,1.07734806,1.028119027,1.707669802,0.998983407
01-09-16,-0.003532204,0.009146815,0.001223379,5.22E-07,-0.017118065,-0.007596585,0.017223174,-0.00412587,-0.008757211,-0.047519633,-0.00124409,0.001243317,0.998756683,,,,,,0.996474027,1.009188775,1.001224127,1.000000522,0.983027616,0.992432196,1.017372348,0.99588263,0.991281022,0.953591751,0.998756683
01-10-16,-0.005777011,-0.011944063,-0.000317204,0.005315541,-0.003029175,-0.022443606,-0.032869376,-0.019085141,-0.003334325,-0.742905748,0.031768361,0.001167258,1.032278361,,,,,,0.994239644,0.988126985,0.999682846,1.005329694,0.996975408,0.977806378,0.967664952,0.981095827,0.996671228,0.475729555,1.032278361
01-11-16,0.008321644,0.020563693,-0.010333487,0.01974512,0.014572469,0.040694889,0.021364762,0.03705482,-0.018898671,0.092334858,-0.017051323,0.001180403,0.983093228,,,,,,1.008356365,1.020776583,0.98971972,1.019941344,1.014679165,1.041534274,1.021594622,1.037749908,0.981278789,1.09673201,0.983093228
01-12-16,0.022589479,0.00399642,-0.008217038,-0.002629175,-0.007626522,-0.002786613,0.011346362,-0.011712268,-0.028097228,0.470734113,-0.020270455,0.001329706,0.979933609,,,,,,1.022846553,1.004004417,0.99181663,0.997374279,0.992402486,0.997217266,1.011410976,0.988356054,0.972293828,1.601169201,0.979933609
01-01-17,0.021944428,0.047556482,0.046938482,0.029830878,0.030621006,0.015140909,0.050178784,0.064701755,0.060854985,-0.61485141,-0.00134909,0.001348181,0.998651819,,,,,,1.022186978,1.048705432,1.048057532,1.030280276,1.031094651,1.015256113,1.051459064,1.066840797,1.062744789,0.540721235,0.998651819
01-02-17,0.048592373,0.019701558,0.025425264,0.004312329,0.038642287,0.004874201,0.00736068,0.011762498,0.032414767,-0.063067075,0.027649709,0.001530488,1.02803551,,,,,,1.049792339,1.019896915,1.025751243,1.00432164,1.039398611,1.004886099,1.007387836,1.011831948,1.032945848,0.938880496,1.02803551
01-03-17,-0.015508327,-0.013054256,-0.031896476,0.022785948,-0.010298151,-0.008432163,0.010445233,0.011311288,0.025518499,0.521847586,-0.001453091,0.001452035,0.998547965,,,,,,0.984611308,0.987030582,0.968606851,1.023047531,0.989754693,0.991603288,1.010499975,1.011375502,1.025846883,1.685138213,0.998547965
01-04-17,0.020838996,0.012893142,0.033438428,0.048482237,0.039171619,0.000612208,0.067039898,0.045516569,-0.024413236,-0.148780569,0.003498094,0.001212575,1.00350422,,,,,,1.021057644,1.012976617,1.034003776,1.049676727,1.039948943,1.000612396,1.069338142,1.046568346,0.975882356,0.86175819,1.00350422
01-05-17,0.013300214,0.010336211,0.038151158,0.015123869,0.009442995,0.013117022,0.016388394,0.056541967,0.059289232,-0.147191856,-0.007025971,0.000941696,0.992998654,,,,,,1.013389055,1.010389814,1.038888257,1.015238814,1.009487721,1.013203427,1.016523421,1.058171022,1.061082095,0.863128365,0.992998654
01-06-17,-0.016121093,-0.013197243,-0.047394024,-0.0352819,-0.047530012,-0.044823031,-0.064869915,-0.052884212,-0.010469842,0.33809929,-0.00083569,0.000835341,0.999164659,,,,,,0.984008156,0.986889459,0.953711538,0.96533325,0.953581854,0.956166678,0.937189369,0.94848983,0.989584776,1.402279728,0.999164659
01-07-17,0.018542527,-0.015152983,-0.011364901,-0.017329328,0.001919702,-0.004101306,-0.014792838,0.002757444,-0.010678394,0.060875161,0.032206555,0.001026703,1.032730799,,,,,,1.018715507,0.984961246,0.988699436,0.982819961,1.001921546,0.995907092,0.985316039,1.00276125,0.989378418,1.062766231,1.032730799
01-08-17,-0.021710477,-0.013430989,-0.009289194,-0.04915632,-0.003794192,-0.079628812,-0.073079721,-0.058992599,-0.114476849,-0.103906959,0.028312372,0.001123798,1.028716977,,,,,,0.978523499,0.986658804,0.990753817,0.952032296,0.996212997,0.92345906,0.929526725,0.942713746,0.891832585,0.901309152,1.028716977
01-09-17,0.006701293,0.024643107,-0.00445749,0.012142149,0.02380116,0.049142785,0.019443821,0.027237963,0.033570159,-0.017025774,-0.00100598,0.001005474,0.998994526,,,,,,1.006723797,1.024949258,0.99555243,1.012216164,1.024086668,1.050370318,1.019634083,1.027612308,1.034139996,0.983118346,0.998994526
01-10-17,0.000347831,0.007931654,0.002587112,0.004619081,0.010438106,0.015267373,-0.032641608,-0.021596596,-0.013458066,0.14443842,-0.00099009,0.0009896,0.9990104,,,,,,1.000347891,1.007963193,1.002590462,1.004629765,1.010492774,1.015384514,0.96788538,0.978634941,0.986632089,1.155390544,0.9990104
01-11-17,0.008906533,0.002686848,0.016357358,0.029166186,0.014486706,-0.008512775,0.005038385,0.013774878,-0.010082512,0.061454074,-0.05887846,0.001012277,0.942821352,,,,,,1.008946314,1.002690461,1.016491872,1.029595685,1.014592147,0.991523356,1.005051099,1.013870189,0.989968146,1.063381659,0.942821352
01-12-17,0.023030389,0.018228195,0.017397652,0.010150648,-0.027831455,0.020107901,-0.001111981,-0.016737869,0.006384001,0.03711018,0.030884991,0.001043965,1.031366881,,,,,,1.023297636,1.018395342,1.017549873,1.010202341,0.972552272,1.020311427,0.998888637,0.983401431,1.006404422,1.03780736,1.031366881
01-01-18,-0.010874591,-0.006864795,-0.03235442,-0.014796582,0.014141777,-0.000687175,0.005298989,-0.03474484,-0.025698815,0.183033319,-0.01351299,0.001075192,0.986577901,,,,,,0.989184323,0.993158714,0.968163385,0.98531235,1.014242245,0.999313061,1.005313053,0.965851831,0.974628589,1.200854419,0.986577901
01-02-18,-0.021765269,-0.030222232,-0.017962578,-0.041244159,-0.026165775,-0.017798065,-0.010865411,0.009927981,0.003932907,-0.059978903,0.125812417,0.001135555,1.134069416,,,,,,0.978469885,0.970229894,0.982197787,0.959594808,0.974173582,0.982359385,0.989193404,1.009977427,1.003940651,0.941784402,1.134069416
01-03-18,-0.017266133,-0.023159624,-0.015866603,-0.027510716,-0.012773207,-0.047280536,-0.039262698,-0.042946861,-0.019425665,0.130776599,-0.057786284,0.001209528,0.943851642,,,,,,0.982882073,0.977106501,0.984258609,0.972864257,0.987308024,0.95381978,0.961498092,0.957962294,0.980761797,1.13971314,0.943851642
01-04-18,-0.013749889,-0.028485308,-0.034818267,-0.031216285,-0.00574433,-0.045921639,-0.033939571,-0.043790894,-0.054725743,0.051897996,-0.040397048,0.001218477,0.960408036,,,,,,0.986344209,0.971916574,0.965780915,0.969265912,0.994272137,0.955116803,0.966629916,0.957154083,0.946744764,1.0532683,0.960408036
01-05-18,0.016438051,-0.003140952,0.025381963,-0.00430884,3.13E-05,-0.001590523,0.008279032,0.003641103,0.001353133,0.094396102,-0.017335124,0.00126438,0.982814265,,,,,,1.016573899,0.996863976,1.025706828,0.99570043,1.000031293,0.998410741,1.008313398,1.00364774,1.001354049,1.098994974,0.982814265
01-06-18,-0.009868318,-0.002667754,-0.018165999,-0.003710881,-0.009741959,-0.014482101,-0.02751476,-0.060884842,-0.012520319,0.132634518,-0.00134858,0.001347671,0.998652329,,,,,,0.990180214,0.997335802,0.981998008,0.996295996,0.99030534,0.98562226,0.972860323,0.94093159,0.987557735,1.141832603,0.998652329
01-07-18,-0.01098138,-0.014862039,-0.024195457,-0.021395996,0.003620841,-0.044734168,-0.023393233,-0.020504968,-0.002599461,-0.099497138,0.049010626,0.001182431,1.05023151,,,,,,0.989078695,0.985247856,0.976094907,0.978831274,1.003627404,0.956251651,0.976878267,0.979703829,0.997403914,0.905292541,1.05023151
01-08-18,0.031046723,0.049965498,0.06316637,0.072628885,0.049703956,0.057701515,0.049272392,0.074001226,0.025402373,0.178134271,-0.00113956,0.001138911,0.998861089,,,,,,1.031533699,1.051234827,1.065204043,1.075331391,1.05095992,1.059398734,1.050506462,1.076808126,1.025727762,1.194985762,0.998861089
01-09-18,-0.010422995,0.007081726,-0.014751282,-0.017775914,0.003386974,-0.035404822,0.024206314,-0.029630235,0.013089243,0.067416682,0.048677613,0.001344296,1.049881828,,,,,,0.989631136,1.00710686,0.985356985,0.982381146,1.003392717,0.965214597,1.024501665,0.970804437,1.013175282,1.069741127,1.049881828
01-10-18,-0.013959687,-0.036168376,-0.018555481,-0.002141721,-0.036223568,-0.038648876,0.012609504,-0.071627631,-0.040519979,-0.169133138,0.023793601,0.001554751,1.024078928,,,,,,0.986137298,0.964477885,0.981615612,0.997860571,0.964424655,0.962088462,1.012689339,0.930877461,0.960289979,0.844396475,1.024078928
01-11-18,-0.011731399,-0.007071615,-0.001154041,-0.0014566,-0.011935344,-0.00826367,-0.033831535,-0.012450427,0.02319087,-0.052307178,-0.019837418,0.001673908,0.980358049,,,,,,0.988337146,0.99295333,0.998846625,0.99854446,0.988135599,0.991770381,0.966734351,0.987626759,1.023461869,0.949037298,0.980358049
01-12-18,-0.076580812,-0.092124957,-0.061793729,-0.081763182,-0.127997689,-0.056462873,-0.124019726,-0.125375957,-0.091131634,-0.117247616,-0.066734733,0.001799829,0.935443311,,,,,,0.926278057,0.911991183,0.940076777,0.921490158,0.879855413,0.945101573,0.883362416,0.882165184,0.912897534,0.889364945,0.935443311
01-01-19,0.056694244,0.063810696,0.055936818,0.069091927,0.061538371,0.091601056,0.069733739,0.114548117,0.100643091,0.194978396,0.013042617,0.003087818,1.013128043,,,,,,1.058332169,1.065890603,1.057530865,1.071534707,1.063471302,1.095927521,1.072222652,1.121366597,1.105881872,1.215284731,1.013128043
01-02-19,0.023660356,0.022857517,0.001208155,0.011602969,0.028007154,0.013147057,0.007196802,-0.021503305,-0.021722614,0.023965676,0.044490463,0.002757774,1.045495006,,,,,,1.023942482,1.023120752,1.001208885,1.011670544,1.028403042,1.01323386,1.007222761,0.978726243,0.978511623,1.024255161,1.045495006
01-03-19,0.004294723,0.013491237,0.016074965,0.029725057,0.010577591,0.001071545,0.009477433,0.026261867,-0.042508624,-0.000251712,-0.006650151,0.002525478,0.993371912,,,,,,1.004303959,1.013582654,1.016204862,1.030171257,1.010633731,1.001072119,1.009522486,1.026609748,0.9583822,0.99974832,0.993371912
01-04-19,0.007930637,-0.012176705,0.012597351,0.022718559,0.007972552,0.016896031,0.008346713,-0.031617452,-0.004495375,-0.116146495,-0.02475214,0.002599399,0.975551682,,,,,,1.007962167,0.987897131,1.012677031,1.022978591,1.008004418,1.017039577,1.008381644,0.968877153,0.995514714,0.890344783,0.975551682
01-05-19,0.011768026,0.021438449,0.021174666,0.008727196,-0.015859702,-0.019565139,-0.021580271,-0.028828134,-0.057579571,-0.378334071,-0.002982584,0.002978141,0.997021859,,,,,,1.011837542,1.021669903,1.02140044,1.008765389,0.984265401,0.980625017,0.978650917,0.971583433,0.944046768,0.685001623,0.997021859
01-06-19,0.017555013,0.01285959,0.016712644,0.008032167,0.009074334,0.035250231,0.014622118,-0.001828775,0.005918484,-0.035383434,0.014870358,0.003066424,1.014981471,,,,,,1.017710008,1.012942631,1.016853082,1.008064511,1.009115631,1.035878885,1.014729544,0.998172896,1.005936033,0.965235241,1.014981471
01-07-19,-0.001611893,-0.01725013,-0.002435852,0.010382771,-0.02075046,-0.023192364,0.015248582,-0.009026888,-0.011036569,-0.136764601,-0.002783484,0.002779613,0.997220387,,,,,,0.998389405,0.982897802,0.997567112,1.010436859,0.979463349,0.977074511,1.015365435,0.991013732,0.989024111,0.872175511,0.997220387
01-08-19,-0.005327128,0.013411597,-0.004277328,2.87E-05,-0.00563264,0.035772878,-0.011043088,-0.031916654,-0.057124311,-0.195124157,0.027062427,0.002713525,1.02743194,,,,,,0.994687036,1.013501935,0.995731806,1.000028677,0.994383194,1.036420426,0.989017663,0.968587307,0.944476653,0.822732504,1.02743194
01-09-19,0.005721783,0.013551967,0.006502955,0.001168449,0.00670445,-0.010250857,0.008952506,0.024079088,-0.006008146,-0.080115756,-0.00209961,0.002198222,0.997902593,,,,,,1.005738184,1.013644211,1.006524145,1.001169131,1.006726975,0.989801504,1.008992699,1.02437133,0.994009867,0.923009496,0.997902593
01-10-19,0.021689346,0.017903747,0.02388636,0.045663353,0.044337435,0.014846559,0.018232434,0.043579492,0.051079772,-0.008902959,-0.001651291,0.001649928,0.998350072,,,,,,1.02192627,1.01806498,1.024173924,1.046721976,1.045335028,1.014957317,1.01839966,1.044543023,1.052406842,0.991136555,0.998350072
01-11-19,-0.001897465,0.024189577,0.015944566,0.007795091,0.011599059,0.03577656,0.037477641,-0.016238161,-0.037285071,0.013665334,-0.046326501,0.00178249,0.954730191,,,,,,0.998104334,1.024484518,1.016072359,1.007825552,1.011666589,1.036424242,1.038188784,0.983892968,0.963401459,1.013759132,0.954730191
01-12-19,0.003343576,0.017201944,0.008407751,0.001614364,0.020717839,0.057801311,0.033625427,0.017121604,0.028912351,-0.081742551,-0.00123717,0.001236405,0.998763595,,,,,,1.003349172,1.017350749,1.008443195,1.001615667,1.020933943,1.059504463,1.034197152,1.017269018,1.029334371,0.92150917,0.998763595
,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,TA125,Risk Free,,,,,,,,,,,,,,,,,
total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
log return,-4.397733238,-3.833383823,-3.916331111,-3.459667436,-3.774635775,-4.111682931,-3.373242649,-4.088679554,-5.022713026,-3.608207491,-3.241952136,4.629232238,,,,,,,0.021328922,0.025340783,0.027633499,0.029975222,0.031525288,0.032644218,0.036605749,0.039779202,0.042226244,0.354835129,0.036403066
real return,0.012305201,0.021636278,0.019914023,0.031440216,0.022945446,0.016380185,0.034278304,0.016761351,0.006586633,0.027100381,0.039087516,102.4353879,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
from 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
log retutn,0.033800395,0.093524798,0.181941174,0.287714585,-0.010619608,0.170575097,0.338138212,-0.176391737,-0.685790896,-1.710635223,-0.038477182,0.324742762,,,,,,,,,,,,,,,,,
real return,1.03437812,1.098037832,1.199543627,1.333376684,0.989436581,1.185986712,1.402334309,0.83828953,0.503691704,0.180750939,0.962253661,1.383674667,,,,,,,,,,,,,,,,,
