Date,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9
2011_7,-0.049380515442991754,-0.028203451045262642,-0.020026365707538813,-0.06210063675843743,-0.03737929167568194,-0.05088264686061539,-0.08385966279980131,-0.05906208466300843,0.21501283561332643,-0.10015755119795139
2011_8,-0.06840963009354753,-0.056698827417461205,-0.09844029122271312,-0.04734682542039376,-0.03158627036675352,0.17953518491789872,-0.05235965233889596,-0.11820157356648667,-0.10019579817559711,-0.11978244097829834
2011_9,-0.022302562749483303,-0.07108463334920125,-0.005858592438156853,-0.042596036242796495,-0.05864985578546165,-0.04417392015548725,-0.05141948968560452,-0.0863323383467461,-0.05484282177443546,-0.0928667435787657
2011_10,0.04038428629954266,0.03810046756888928,0.03556092134065822,0.047928394947417685,0.05509294564388722,0.025385552738679866,0.06719606797442162,0.08970380640290947,0.07970747243027483,0.29959582726498496
2011_11,0.0021432895187223243,0.006781177633116387,-0.01445282234861529,-0.010909155708184782,-0.009318611466151117,0.3144640551405767,-0.007365113139281389,0.28773313831404457,-0.06482250739790177,0.2756320142728121
2011_12,-0.0565477231023014,0.020548602271537063,-0.018251754372530866,-0.025799871368199008,-0.03825411686543877,-0.020686844476314685,-0.03264427176453274,-0.021409494380983465,-0.05056665940145391,0.19213023067788354
2012_1,0.09698709490073906,0.08828118786209399,0.3318200084007326,0.011051685489904806,0.3442574689127469,0.041058195442633325,0.08674926392501152,0.03229077428254523,0.06510164355894402,4.533631213840942
2012_2,-0.06119470219616447,-0.05237902797406344,-0.037274401523752256,-0.01872371491432562,-0.04254026720958456,-0.09423119213736607,-0.0693663289874684,-0.054538207344940755,-0.06258825401037432,-0.025639151751565465
2012_3,-2.6040124538976037e-05,0.03447940792673717,-0.013519501629946211,-0.008288024495100183,-0.00661401516986837,0.2876178858566908,-0.0010932273851241541,0.023167327148734377,0.05289039213534556,-0.08028043489895124
2012_4,0.08614663817767028,0.03504560235994776,0.052219512742453615,0.03987331358301461,0.02696639318193966,-0.004978041126316314,0.05501844250505554,0.016078240708128994,0.037167000936250985,1.3559085562253836
2012_5,-0.06145634956547394,-0.04764697168218802,-0.012583271892424102,-0.05282073575518238,-0.05160916552148504,-0.07093125548138048,-0.08424295881452154,-0.10626558002793679,-0.10898730238564633,-0.15200705904297124
2012_6,-0.032941869048110896,-0.023104410530479888,-0.023375018937868752,-0.04601419421276801,-0.04526137204733593,0.004331627819722065,-0.03917289516588487,0.021193842925351137,-0.06296642322170592,1.2398234890634037
2012_7,0.0012959226734266583,-0.08028504319883113,-0.017174985515413962,-0.0163720981172702,-0.05383470100085717,-0.0704180233676901,-0.047927615177920685,-0.03671293857144752,0.011840043622812439,-0.10514541906591511
2012_8,-0.08142111530728482,-0.018686256601176832,-0.017848151119599,-0.011849906810973627,-0.00019953164097078594,0.20273654327699175,0.008018279669692758,2.6091699986716645,1.4492440768064538,0.21318756987500218
2012_9,0.0639253813765914,0.07161607060169324,-0.015298605975219091,0.04712128058033166,0.027587488548009496,0.008908414579981705,0.06225575972930698,0.11585734159916407,0.05863016166942119,0.014724895805463368
2012_10,0.05976539540938953,0.03576850337357196,0.3330388048295995,0.0830886062044273,0.04669152530217409,0.3806800048606775,0.037737114583539295,0.05706878043937152,0.3082524792085217,1.3992391456721576
2012_11,0.2993543273045778,0.06243103736297037,0.06728458769375784,0.046004510442615804,0.6893990286423832,0.010400837459473806,0.03771343274893318,0.0940809307372981,0.27823484298567613,0.023142312782034716
2012_12,-0.019259939894183904,0.44083404993718034,-0.025192808996819308,0.03281972540689883,0.025634485725608197,-0.0017676331972241836,0.0519514103117878,0.03526072440699058,-0.03671172661913081,-0.07478021319975961
2013_1,0.022380392210697164,-0.015055816998638515,0.05095172072765854,-0.023578087485054126,0.020972808094949096,0.25797601383823576,-0.012904376369347454,-6.941503432706022e-05,0.03274862882113801,14.162292505048166
2013_2,0.05608285671269737,0.07276689349525302,0.056580605177638243,0.07250294744134368,0.05353820028681152,0.05239404116561405,0.09083139038513267,0.047762170884556594,0.06921094363668845,6.621321176739727
2013_3,0.032296494866010404,0.0434247389541061,0.01084440047649864,-0.025142297674122127,0.01839726936672502,-0.05737203104811724,-0.02440701024217411,0.02060508129758917,0.04029941612032024,-0.0675490833196153
2013_4,-0.034015615349284725,-0.020883114398832336,-0.019735765535766392,0.012131232931181412,0.3222861440267234,0.24307453801125412,0.24817261586032136,0.008010599157989034,1.5459689487155495,15.784972136320633
2013_5,0.021179168656300196,0.029840332197405464,-0.016742729601286595,0.03968488891030874,0.06557644369927221,0.021648820239685913,0.017089438814285002,0.020957846760579397,0.04067555794140895,0.005232329434930524
2013_6,-0.002549879619245991,0.09221674743633891,0.1624866281976772,0.019300195206486386,-0.013812942732270754,-0.036716694548784914,-0.05899862701008011,0.00606120532519564,-0.0404893083342498,-0.1367432470488411
2013_7,0.008882063234367762,0.06316501596904982,0.0006962572677080077,0.043263443942817496,0.2443693284473717,0.03616641453711482,0.3199688841079304,0.05717090732028247,0.024876165650086088,13.729051912450513
2013_8,0.03324824635685684,0.010820358481164739,0.015981729275641416,0.04518503499558914,-0.03320902267567636,-0.007391295919404385,0.04652495742251901,4.84345575675759e-05,0.009713412631785255,13487.779659402904
2013_9,0.011331682601535104,0.07204576974862036,0.08350686652595739,0.004011247203573116,0.08357571952775374,0.23792743951466064,0.046203526647823345,0.05008863291493213,0.07814656576647196,0.5231104222571997
2013_10,-0.029757522597063473,-0.004523373943053802,0.0001545757827613765,-0.042168905877888706,-0.002499509896376086,-0.005128621748023019,0.004832387104657694,0.014462787492635451,-0.009654223002973205,-0.07068897677159915
2013_11,-0.012274540058220427,0.03121358816493692,0.14074839080695692,0.11577185380756441,0.06630833175958004,0.016762012052948076,0.00696212314407176,0.050390541896465316,-0.00160921440714117,2.094371608798917
2013_12,-0.023371714349474854,-0.008904724793511768,-0.002310197442676557,-0.009882786619966053,-0.018479713457793503,0.00569126616902581,0.3850162072769123,0.03297365183517106,0.0010474850944717535,1.5256821287618434
2014_1,0.06847336110076503,0.010690062500556098,-0.02329396769683254,-0.031759475606200405,0.04361134804638965,-0.005422744663854392,-0.015955547439582374,0.017939565947636977,0.013876606096281083,1.1908538866999099
2014_2,0.007072535902895889,-0.00021844725051679213,0.017216246453179915,0.19033482090923423,0.03916524124703397,0.041302998530321954,0.3529923676434551,0.04877944893381788,0.06968957446408981,9772.467632290976
2014_3,0.05320821973112097,0.3908764763526641,0.07458305107394118,0.020027500617298685,0.023605143681222678,0.017926785443286252,-0.016558435807259433,0.04341772576558151,0.02274604680050018,0.0010759665179459138
2014_4,-0.020434801048840434,-0.02371415890345322,0.025039250074105568,0.015061243119125057,-0.011568813616172239,-0.02866314231895956,0.2840081356903442,-0.05331345329884034,-0.007995054298334955,723.0376965357748
2014_5,-0.019898713065001582,0.01172085188021391,0.01805638380639935,-0.030140321262841947,0.004949490036504222,-0.003983890577306679,0.007541917303420675,0.06056917050065214,0.0034966825866737826,23.352869107204544
2014_6,0.015876705850374765,0.17259194483312582,-0.016405801501474762,0.29803144447690355,-0.010622780529544469,0.0166319595505135,-0.01061865264238762,-0.008414387388277657,0.000788496065636158,1026.858838870115
2014_7,-0.01866789691119038,0.21150823024741264,-0.02578973287377709,-0.005934311774728625,-0.019281655771903054,-0.03971548616117641,-0.02278783386412518,2.921145531327868,-0.039799360951605044,-0.07189033310808116
2014_8,0.01136416631255633,0.3885576575239758,0.013118680280959468,0.02927402026385578,0.019227677831556503,0.035345302643826564,0.04289159437444705,0.004902125909085102,0.05055676621283742,0.7250557049006405
2014_9,0.06300460927665862,-0.03276538829653972,-0.03145292081783206,0.00811375642131005,-0.007775492865672107,-0.005425284092492459,-0.06510301798809369,28.708468568504014,-0.015001933612515003,0.512103003742193
2014_10,-0.023042046175119384,0.050396671189361815,-0.028891709448496134,-0.028540984589670797,-0.02847918542379562,-0.029111247852783018,-0.031175274077844237,-0.02313949846300545,-0.030468302636688812,505.8815497493782
2014_11,-0.011523938378034166,0.21512957616207948,-0.015890518968889936,0.0003502137121677054,0.027085484730281852,0.017587292582233693,0.03250704549854826,0.0004301068334002395,0.00018080193577918457,23.864293428784684
2014_12,-0.046265929449027174,-0.048701772240832025,-0.030860245465417647,-0.05432075614755031,-0.03234630913189603,-0.046506944494487515,-0.08791540769403722,-0.033905600339595866,-0.040237265586780216,4.2764691919126525
2015_1,0.673028241551547,0.027028532112442532,-0.05774558355697447,0.020949261138299136,0.013505926501361032,0.04044418857754358,0.043712166265779784,-0.02451804992288779,0.002310060328512929,-0.14853325798043251
2015_2,0.03572384672014643,0.008969372876599309,0.0750622366967064,0.04781820531929743,0.05568257240695938,0.06513496475421748,0.07105196702415678,0.09772577370361057,0.10802112320652497,83.72809857832353
2015_3,0.05816421773030591,0.03742921265345826,0.027684922705752773,0.03792282299268405,0.0915845275590659,0.07524638871045405,0.03546208377071118,0.014323116165748499,0.0005144136435661695,0.01335752469140748
2015_4,0.02238731315369636,0.02982766280262618,0.022968373761682277,0.0017504916271942025,-0.006507266937805526,0.01732379642961708,0.006557936145683267,0.004572747897686328,-0.019717272659180295,-0.03840212329614794
2015_5,0.033027025283357096,-0.002627375474997384,0.02658997798308411,-0.012653402128309676,-0.018838104422450017,0.027574916190950958,0.023021241349297755,0.025502148025268453,-0.025934142620733073,4.1163660477005815
2015_6,-0.00958269355705477,-0.016381401178111068,0.0164124083548332,0.026827325603154782,-0.009605968839247374,-0.03225465479932841,-0.03425050256628858,-0.03634178845942506,-0.025862618078087162,-0.05219581724370326
2015_7,0.08363119269754217,0.048209040507693826,0.00903023516240447,0.03777198999281423,0.048999960250563204,0.010249277264689367,0.016765345695882186,0.011762099581529318,0.06422273888865869,25.448984269158355
2015_8,0.009497800869896482,-0.01644579553955568,0.010786417955094678,-0.026845797000639497,0.0014808638168584503,0.014385610014993081,-0.008596299163630668,-0.007087618146340928,-0.028106962627163574,-0.03077038708794384
2015_9,-0.029049951329374938,0.002437522658590537,0.20223488063105283,-0.005125350401216182,-0.03467082560019249,0.01451203277674437,-0.0318698967602428,-0.0032059730828353375,-0.06101729045995257,-0.08319144384656649
2015_10,0.006852283862707864,0.0045356476257444765,0.31453359282446736,0.029228928122882483,-0.004686756119953339,0.023049795013710517,0.01124991092796452,0.04775535975029631,0.005035193543235365,3.3672560549060857
2015_11,0.056473661880236684,0.04338404619251326,-0.008780129552264293,-0.022871968606421354,-0.009544949076409896,0.016805492511244417,0.02104396656654637,0.005398828693284145,0.0018847367930628356,-0.014604801371995336
2015_12,-0.03985708882567344,-0.005250550351935919,-0.007639223177986228,-0.03972494733494316,-0.036017609963110195,-0.018048559009873063,-0.02532154914166613,-0.03334230776035431,-0.021099889119042016,-0.0558912495093032
2016_1,-0.017487820837847626,0.06509552368101652,0.005981398001668773,-0.014195120617109376,-0.02049589313436313,-0.03735524055394927,-0.04014463760525526,-0.02328330486785909,-0.023258557612887767,-0.07829627149051215
2016_2,-0.01876771180136861,-0.009830931404171824,-0.016179940532246324,0.018466368347543134,0.02281682937314302,0.03717502028025528,0.04721975875774874,-0.0023651554483613987,0.01669496311563314,0.013900397569729628
2016_3,0.06905937112102807,0.02270802345363145,0.02060323478429481,0.02390085669186379,0.02502081766938402,0.013953983327492836,0.014841912622006988,0.02108637601028672,0.025456354691705367,-0.04351189250224237
2016_4,-0.004469354227115069,0.023541709736692108,0.018013969308118005,0.032939348541440545,0.02126732347834829,0.03504553590588119,0.01793757803303602,0.01078908479166283,0.03803053266838521,4.117633271460297
2016_5,0.0024280165484366926,-0.0005954632769541875,-0.006984044938640824,0.045292737221975334,0.019299944242445875,-0.00517586363731667,0.005990093500925652,0.014525306703766401,0.016480040166072792,-0.08611389747069804
2016_6,0.015080381496583216,-0.0045655078955499275,-0.012965977671546532,-0.0031041630396244527,-0.01630169841037252,-0.04391917476811739,-0.024367761353551138,-0.014911859161277878,-0.03179402000637506,3.6564310649787624
2016_7,0.04325048782262748,0.07575010838374852,0.05059732154883373,0.062457473458148054,0.0651693528888004,0.042878285060719244,0.07105699148120251,0.09291657453498252,0.08780416925617547,357.59966808523575
2016_8,0.042776012500664456,0.041736577801417304,0.3806641552858235,0.008578067141452022,0.025610982465442564,0.05542884446986277,0.03577203334721468,0.040258246590880335,0.029634289042320277,31.86436673757532
2016_9,-0.00259550695058118,0.03131981195877871,0.006583993400487245,-7.026465101472331e-05,0.026267718575108335,0.013365158782391404,-0.011427877754500496,0.012181355298398854,-0.004108825429050315,-0.023055715989972046
2016_10,0.022129514946664094,-0.018106816766659775,-0.0345384504854354,-0.0002354528809164931,-0.0258954126259799,-0.01007404190360742,0.0030880688395433266,-0.013628963234586563,-0.021719137176044526,-0.0741290332176346
2016_11,-0.00602322622006244,-0.027788071092933166,-0.0012821101004986228,0.0055166921017044505,0.19521862179397811,0.058229386239080236,0.03660184985225849,0.05649369452265969,0.032884398217622304,0.0006351582987607676
2016_12,-0.029263944151061084,0.011924152228259221,-0.013123513938283891,-0.011653713106187409,-0.007807712434137408,-0.012226834433330027,0.030177759533068546,0.0372427342785796,0.013679339608913613,312.6530284170938
2017_1,0.05556512424861314,0.05195926347720371,0.03462323597037577,0.30617523665779417,0.049386712588255666,0.0510830608420881,0.030418294099561642,0.04606503997660914,0.03760041659894141,-0.07395737767178728
2017_2,-0.004160890419266726,0.04297178294955086,0.059553967353394424,-0.02935119049002575,0.00435134438083868,0.05048070696941398,-0.004235579883929863,0.0595374121493846,0.021503073457472835,21.366768134759436
2017_3,0.04471129201168342,0.04722117553098207,-0.03520529608894396,0.43474872375661333,-0.009277691323154397,-0.006794500529817487,0.008347503701372695,-0.009505814429019932,0.011898011354721256,187.36411203287562
2017_4,0.02178326152177287,0.04523101379257231,0.050714056783962666,0.0334131268737405,0.015334971326013934,0.06006652758477314,0.03722127864909627,0.071916630934134,0.03650073319829758,2.8891493411425713
2017_5,0.025456898697950692,0.02864485962969241,6.184007899102256e-05,0.0005584774569178386,0.042784406770024735,0.01828527726121418,0.049077258585775975,0.017160067761118954,0.03388159513412656,0.017365329774407044
2017_6,-0.025667049070887488,0.0090980283704718,-0.05515754162154528,-0.01866278145681807,-0.03369064217078607,0.20679272693607917,-0.046540504247138584,-0.039412991547683754,-0.05295180649102974,102.91127069951402
2017_7,-0.014015936535330634,0.03688682071561286,0.04000066852198131,0.022722670960752565,-0.0022223860058264854,0.013945182450098657,-0.010653280123419703,-0.011518908880439143,-0.01251965192425948,0.04338667444122151
2017_8,-0.04591076151212752,-0.07477452008666835,-0.050370146935889364,-0.03061188117483004,-0.023983457050483072,-0.040679271921511745,-0.08206140575631918,-0.04750630361091341,-0.002091964043769453,-0.03708558855711287
2017_9,0.017772444588370087,0.016028004575060616,0.02327805388667019,0.03253566775285705,0.02984765199830157,-0.003505973747144752,0.05120460522794118,0.05730854378625424,0.03482491025517684,0.019028589680799745
2017_10,0.03630248256165284,-0.0013476323693706442,0.0009636803086496147,1.6614206964527445,-0.015776588165926683,-0.0003612596164814988,-0.00010830088310452808,-0.018785203383727512,0.03351750658668207,-0.015450918274111798
2017_11,0.007370474959475897,0.02009861324662251,-0.0003938571001504237,0.007606451094090041,0.029190868095815482,0.02370886406762136,0.16676621304546835,-0.003452135175871595,0.010024576581242228,0.034668754093452124
2017_12,0.022534921950870663,0.040801734151946406,0.0281969507788365,0.002815664557300906,0.020307909190246155,0.03167561740345406,0.02331754687917591,0.002583258481585685,0.030175502972172336,-0.019116836750309785
2018_1,-0.014170620676894518,0.013048058411808821,-0.009673363392109294,-0.007120887168491612,-0.013260878014279975,-0.008017348770375781,0.026090556523282175,-0.007349258785225027,-0.013060122930688398,0.04906494179191181
2018_2,-0.01881025499150724,-0.02665355081654996,-0.01817096082483175,-0.015154594348751185,-0.015870617528938993,0.011962827071371827,-0.0030052328549125904,-0.047490673194107984,-0.021585277003517866,-0.02252860316091686
2018_3,-0.01678906320919489,0.0005728180995372997,-0.030478221530697652,-0.032873816860064846,0.08178407963929327,-0.01781406298899399,-0.04211635822194452,-0.0326479543938952,-0.03550048549809586,0.064625115379473
2018_4,-0.01672297336749979,-0.04929456400296212,-0.030028572012488843,-0.021007259558976317,-0.05410984233788154,-0.031789894907752116,-0.008788078853880535,-0.027196136317482928,-0.04465187752166462,-0.004275916236347064
2018_5,0.06604154545645574,-0.0077024523976224725,0.001972646704112197,-0.009544271465817968,-0.00038457240835214395,0.006918864302603589,0.011322577079840098,0.024405788739855955,-0.005631659073650421,-0.019839186538571783
2018_6,-0.0215348475860721,0.012379944192350565,0.005556654284356525,-0.0056885100122931785,0.001772249010818445,-0.03302295417761589,-0.004182218818919412,-0.00468129118016683,0.057445950738528075,-0.007972558303023224
2018_7,-0.014788062494873725,-0.031036755382100455,-0.015049140983146216,-0.031859626568373316,-0.005224802585940453,-0.015807316794178416,-0.007971368067582722,0.0028501402976435298,-0.05211253837905513,0.0002277870155167773
2018_8,0.04010590197277368,0.031782445433441005,0.07954652128889324,0.10606601958052038,0.07603970683761531,0.0747398492936173,0.08658549081931281,0.05594874288571543,0.07133253694221263,0.07687473557999439
2018_9,0.005369775291096433,0.021740265422910965,-0.018993126516268378,-0.010115569394906581,-0.018811016766786433,0.0378048379709529,0.00511801777454522,-0.010889625011889932,0.0034177418786460515,-0.01734009464547843
2018_10,-0.028638823417172544,-0.03343735574977154,-0.04294823840622643,-0.030070073502432244,-0.023116626014323995,-0.020816375741156693,-0.04528999885066174,-0.021062669776185768,-0.005512366188642857,-0.030590116127565018
2018_11,0.026425269129169923,-0.028702015166165815,-0.019400235657132843,-0.03231224943333912,-0.010028641498999858,0.0028470654377553465,-0.021787204697403497,-0.005776488734440683,-0.015421774078665391,-0.011833497442408216
2018_12,-0.0639976951162455,-0.02942624923505964,-0.09136974936776313,-0.08750518207189015,-0.0805107930439011,-0.09127274395488769,-0.12427597993680876,-0.11473592012276473,-0.09220140471918928,-0.09558131697163995
2019_1,0.09577826297442331,0.12121089914908054,0.09047409572964922,0.13452378274736584,0.11287825644277844,0.07377504394382776,0.0889100390561703,0.1085539170865279,0.12688705212404053,0.05335326545753296
2019_2,0.04104078797115299,-0.012246024416815231,0.011444079719545764,-0.014914616006884672,-0.0049618852697209635,-0.008959520398956958,0.024305088867413366,0.004544050318244881,0.012499130670533987,0.047354088892717035
2019_3,-0.008180448062498458,0.014679347400062447,0.008845017835019097,0.007709893687909586,0.010799731049805283,0.04130135710096525,-0.015105134425130921,0.026688101241355202,-0.0028336933363414807,-0.004109302271123743
2019_4,-0.003941245763769977,0.001827665096904322,0.02707444642245919,0.009938655736627963,-0.022238415087983746,-0.0035572289705376775,0.01202728352039557,-0.006836382197135793,0.015455435377578538,0.024014636375629905
2019_5,-0.04420261842452531,-0.001696957680727577,-0.08093764022768667,0.018996982785921653,-0.04439541910845016,-0.02818644910630489,0.015878582693234666,0.009413589449101038,0.008598764777929143,-0.02145770696777227
2019_6,0.027115871399121815,0.038958282048197554,0.0139886576459884,0.009781673928372673,0.013495814056419309,0.00998677995016403,0.04723068248646446,0.04016262933450022,0.01059377331154104,0.025734965629944314
2019_7,-0.03641016366354884,-0.02554433838078842,-0.024702687971129487,-0.016233128375137774,-0.021244400853062704,0.011870361658406737,-0.021134607189864527,0.008009396218266943,0.02447960846058749,0.00025245654654508173
2019_8,0.0013719640885114866,-0.0708108291251113,0.017730059808012403,-0.0007667210659006181,0.019443023423365107,0.00455298180689903,-0.02754960305175771,0.016371349393993498,-0.006197832326740634,0.022299544875035056
2019_9,0.02346110693753624,-0.009703741502560141,0.011186200251615036,0.017284703021941395,0.030321797581482537,0.01500450463424505,-0.04713327132652046,0.01488334530171727,-0.005241208597128779,0.02181388136679649
2019_10,0.01615136676185566,0.01617272364701776,0.01724141134193911,0.07379524215716539,0.014666319541202713,0.006094754556448747,0.06372269607701725,0.049155093650801014,0.04660455562607603,0.04882767736919043
2019_11,-0.015109861969339106,0.03773293122911684,-0.0016066258926525302,0.003381634249225838,0.05704340034306425,0.016345795971230915,0.011417586523338066,0.03189594132474323,0.02791656544198854,0.015512357874427228
2019_12,0.11845571030541713,0.017267657264393287,0.015576487552452115,0.033911504923224194,0.0021759325922618474,-0.01592258428179282,0.016329495996377938,-0.014787421235144345,0.027287105022407675,0.020497128332288866
